age,tenure,prior_claims,credit_band,asset_type,asset_value,lat,lon,geo_risk,baseline_risk
54.78156459640981,4.374816186182534,0,D,auto,32765.839481884486,43.69011047576046,-79.29118390446288,0.5787318481605326,0.32247303771493824
33.94203908990163,1.8431839672011685,1,A,home,1235181.9302295556,43.615336721474435,-79.43423545405965,0.3959661990188674,0.48782773805088525
26.79830360229391,1.9986857444648798,1,D,auto,62114.00580352807,43.417438907471734,-79.43415120095068,0.15545912956692068,0.18144324966943037
30.37463855995049,4.560584893218621,1,B,home,1059168.1992647047,43.59450694003441,-79.36386319728227,0.41584103103416603,0.44947645757611393
18.0,6.24169700201004,0,B,auto,12718.102365532217,43.59267502055153,-79.50417397244527,0.32350242869308266,0.0281238825015043
18.0,3.5349402819945497,1,A,auto,44588.494852987365,43.61691970905663,-79.40658749909144,0.41564679040519303,0.06586518797247985
52.073086314025055,3.130563879697127,0,A,auto,60154.13950651327,43.495781781062675,-79.49320101323671,0.21276783384575534,0.08439376870477874
65.50481508629511,2.4654045840543097,0,B,home,1287819.5415830645,43.634158424611165,-79.37303714749007,0.4581489101210148,0.6934093382035236
35.404954873170986,12.831723746005313,1,B,auto,78629.39443911744,43.72996899458645,-79.44713504326697,0.5270267189855995,0.17731868544514898
41.10902158540087,3.359521604159181,0,B,home,395485.0160435734,43.52426594311356,-79.30411267902095,0.36883084291711454,0.14269428183687063
34.575831954095605,1.820016005931849,2,D,auto,45418.103919657726,43.5914951041529,-79.31177263619335,0.44563400258991026,0.5441169127116722
51.421781354526985,1.0883329349314406,0,C,auto,51136.55062967527,43.61689922405758,-79.2958692793075,0.4867284225955384,0.21528685247908466
37.92173394780582,0.6965177711631212,0,D,auto,32974.1946068867,43.648113872429604,-79.4834984044709,0.40417140823788594,0.15927498925767714
38.510602137463735,4.353155469128145,0,A,auto,18920.946819554738,43.53827639019962,-79.29904529453859,0.38911612646063787,0.056675971405798935
38.15976095702413,3.278390737424039,2,A,auto,31576.280073858197,43.79821900090386,-79.36333466721418,0.6638093465652792,0.3820083525344259
20.57510888245367,4.473188105085049,1,A,home,1080819.8778325212,43.54979422632444,-79.25932236311876,0.42862825785419856,0.29543470198485156
49.929894126460525,2.1562216863083754,0,B,auto,75427.49023214748,43.57761578237545,-79.40789472828128,0.36703007160924017,0.1267822739349337
25.332068099204307,1.3459099122080427,0,A,home,1035815.8664505071,43.652399901665916,-79.30983969225254,0.520910221103885,0.17961248757427214
66.54420407871855,0.8112739898043968,0,A,auto,45470.36342138641,43.59262172537828,-79.40080684558066,0.38982308691241213,0.18330935799750753
56.165118484425726,0.7710167831322547,0,A,home,720685.0775055126,43.6458538976524,-79.1644416451924,0.6063319610273206,0.36688668161675303
42.27418619482308,5.5083137409176866,0,B,auto,59830.39437489563,43.727810548502525,-79.22155808508762,0.6692751800396601,0.1282174513062722
18.0,1.5712369158968442,0,C,home,642610.9541794702,43.675043290191695,-79.41053258934085,0.4837671617565281,0.14244779033771826
40.439748901977644,0.182793237874916,0,A,auto,11325.433178637155,43.60461868458301,-79.29780905756192,0.470554626725714,0.07161476228182322
48.864893926619345,8.197443059362792,1,D,home,1043226.6257222942,43.704424560537426,-79.33087518874993,0.5706408802940351,0.8204220648081889
44.49660401768221,4.2758324369428005,1,B,home,773829.6018332884,43.58241031911595,-79.4364384064538,0.354526629030702,0.47014886856353605
32.24470073672866,1.5973951766973984,1,A,auto,19782.6404174259,43.603203952338575,-79.56904130535358,0.2946414868111436,0.09883468410863282
64.21220840041346,2.335460911860054,0,A,auto,42522.68213122432,43.641172468390614,-79.333168331316,0.49228000052229676,0.18534876596502986
48.77426407327019,8.442991760169743,1,C,auto,31722.405173783827,43.738894963107406,-79.48041759410724,0.5165019288711227,0.36639220113347865
37.24423532575072,0.4878932519363135,1,C,home,1127378.4238555718,43.620512315111725,-79.44603674229673,0.3946784233705103,0.659948206369554
65.72934379051279,11.947030167275603,1,A,auto,75990.06896390863,43.56144446732274,-79.54441088716545,0.259697762041474,0.29495854617925743
44.765750267169565,3.497911294948009,1,A,home,187742.74636640179,43.72226459274323,-79.41653908803427,0.5373110129492751,0.2575959306038886
41.91359898150034,7.7897833002434105,0,D,auto,23731.186229629388,43.67835682131026,-79.44301381062313,0.4669346269299527,0.17862228645714778
44.65197145035426,2.6451025475750805,0,B,auto,31567.464357913388,43.68533071962302,-79.39637673990205,0.5053636915440693,0.11476710351546349
54.576052258381615,1.2818775925833568,0,C,auto,30858.730085793315,43.599058524209035,-79.49974847947098,0.33410428915539536,0.1971390801492428
43.756379214872936,4.006608993984247,0,B,auto,39179.94241440395,43.54904260424769,-79.18311150141514,0.4766594808106437,0.10612335970175613
42.63733897792578,4.110390629639829,2,B,auto,39856.19185356826,43.731791211438335,-79.2894369925461,0.6305201524200992,0.4901839741022668
43.0161310658172,6.413157890976241,2,D,home,1258917.2937135887,43.73140061309605,-79.47908069895163,0.5082505197102479,0.9247123731692494
62.790276268091944,3.011843091165999,0,B,auto,14150.371305280645,43.66756883427767,-79.40525157312848,0.47807296735540245,0.2100828607007288
